betweenness,r_eff_raw,g,beta,log1p_g,log1p_beta,deg_from,deg_to,deg_min,deg_max,wdeg_from,wdeg_to,wdeg_min,is_bridge
0.15842435715500966,0.0361502494508911,4.0462427745664735,23.69942196531792,1.618643961341823,3.206779841146246,4.0,2.0,2.0,4.0,146.38573337995302,44.93098754527222,44.93098754527222,0.0
0.07471569530432416,0.03190387379973105,3.003003003003004,18.01801801801802,1.3870448301982652,2.9453868465359867,4.0,4.0,4.0,4.0,146.38573337995302,109.17661272352383,109.17661272352383,0.0
0.24782464862451015,0.02932334354354849,2.7948574622694244,23.476802683063163,1.333646850792928,3.1977258397619863,3.0,4.0,3.0,4.0,153.89070776438024,142.55996888540068,142.55996888540068,0.0
0.06078205322938832,0.07602144493664154,2.1914113531965107,6.110666273336423,1.160463249422377,1.9615959487547219,3.0,5.0,3.0,5.0,32.767582751202085,105.67982395861503,32.767582751202085,0.0
0.037424092436088935,0.10984543077305789,2.726177645343308,7.481138654663032,1.3153829482686679,2.1378447161037255,3.0,2.0,2.0,3.0,32.767582751202085,14.603385696780988,14.603385696780988,0.0
0.01953260902590513,0.05760707505819061,5.594092638174087,13.873349742671738,1.8861741934095275,2.6995710036080847,3.0,3.0,3.0,3.0,31.44333949258153,41.08283721825868,31.44333949258153,0.0
0.007851591181022619,0.0609252898589486,3.164233949168113,9.594773910380727,1.4265323329324264,2.3603608522175157,4.0,3.0,3.0,4.0,113.99973765767939,37.288346398803554,37.288346398803554,0.0
0.022371272292676977,0.08679951576389339,2.792452830188679,8.226415094339623,1.3330129945069538,2.2220705759227504,3.0,2.0,2.0,3.0,37.288346398803554,26.027985612843633,26.027985612843633,0.0
0.02067142624500484,0.07043237716682818,3.7873474540608782,11.221770234254452,1.5659764906175762,2.503218806938662,2.0,4.0,2.0,4.0,26.027985612843633,38.90784455744975,26.027985612843633,0.0
0.0036428836863619464,0.053886757834860355,4.198857910648304,12.260665099093048,1.6484389688969832,2.584802141802474,2.0,3.0,2.0,3.0,47.22875377897213,42.406552150956735,42.406552150956735,0.0
0.01600413057770917,0.07823670638894815,2.957579854656075,8.703735000845022,1.3756326906253182,2.272510863029489,3.0,4.0,3.0,4.0,42.406552150956735,38.90784455744975,38.90784455744975,0.0
0.025571155092894225,0.12534793909833347,1.9825535289452816,5.154639175257732,1.0927798225054168,1.8172061348892192,4.0,4.0,4.0,4.0,38.90784455744975,42.853981312081615,38.90784455744975,0.0
0.006447037664428973,0.08184248032965394,5.401596993893847,9.39408172851104,1.8565474895340335,2.341236579602387,4.0,2.0,2.0,4.0,42.853981312081615,61.030817427821006,42.853981312081615,0.0
0.01343106651802304,0.18954284477361022,0.5069344811095169,1.7120994739359157,0.41007744232864096,0.9977230485853944,4.0,3.0,3.0,4.0,42.853981312081615,35.08895277785672,35.08895277785672,0.0
0.004528064528064527,0.02727452117609186,11.889035667107002,34.34610303830912,2.5563770016705014,3.5651881468968685,2.0,2.0,2.0,2.0,61.030817427821006,132.94034101755486,61.030817427821006,0.0
0.00754032762728415,0.012923116455543004,11.5606936416185,75.14450867052024,2.530572385758651,4.332632964732048,2.0,3.0,2.0,3.0,132.94034101755486,145.67116157720068,132.94034101755486,0.0
0.15548864552364589,0.05134623201703831,2.090106827682304,15.095215977705523,1.1282056623775245,2.778522083592427,2.0,5.0,2.0,5.0,44.93098754527222,235.97435160494086,44.93098754527222,0.0
0.020088071348940913,0.0940887326615561,1.4183139792571586,9.3076854888751,0.8830705945721264,2.3328897809621134,5.0,2.0,2.0,5.0,235.97435160494086,37.04178894181646,37.04178894181646,0.0
0.14823240257175072,0.007004562620786692,20.000000000000004,140.00000000000003,3.044522437723423,4.948759890378168,5.0,2.0,2.0,5.0,235.97435160494086,172.00480192076833,172.00480192076833,0.0
0.006666666666666666,0.17608284883720937,0.8749845226794338,5.679144826447645,0.6286004048173364,1.8989899593604282,3.0,1.0,1.0,3.0,35.08895277785672,6.554129349127079,6.554129349127079,1.0
0.006567555632773023,0.09997959874478035,0.9038546743464776,4.111652636242801,0.6438806069574594,1.631522764109754,3.0,8.0,3.0,8.0,22.85261646617812,183.4635950969224,22.85261646617812,0.0
0.014734444299661654,0.09982714251419869,1.8715596330275228,5.761467889908257,1.0548553083110095,1.911240009960193,3.0,4.0,3.0,4.0,22.85261646617812,87.74780173691475,22.85261646617812,0.0
0.013288740245261983,0.11023999999999978,2.902757619738752,9.0711175616836,1.3616833852552062,2.3096716798858905,2.0,4.0,2.0,4.0,21.14997176975732,47.66145196161796,21.14997176975732,1.0
0.006666666666666666,0.12664149108589956,1.27979031915411,7.896306269180858,0.8240834734539983,2.1856361646562594,2.0,1.0,1.0,2.0,21.14997176975732,9.176096588334968,9.176096588334968,1.0
0.009022880501141372,0.07841191494687931,1.950479492875332,7.097578154629679,1.0819676971012804,2.0915650237154026,4.0,4.0,4.0,4.0,47.66145196161796,47.34890009841366,47.34890009841366,0.0
0.03381663746881139,0.07212158493355691,3.1030391530528427,9.035319886830337,1.4117279559572544,2.306110858853375,4.0,5.0,4.0,5.0,47.66145196161796,105.67982395861503,47.66145196161796,0.0
0.00264479481870786,0.03829265182971528,2.280501710376283,11.022424933485366,1.1879963711793649,2.4867736503144937,4.0,7.0,4.0,7.0,47.34890009841366,298.59778332283764,47.34890009841366,0.0
0.006666666666666666,0.19639564766839357,0.6753840455293272,5.091762530748442,0.5160424199092094,1.8069374537656773,4.0,1.0,1.0,4.0,47.34890009841366,5.767146576277769,5.767146576277769,1.0
0.021528773159207915,0.029637503147857652,5.691056910569107,15.447154471544716,1.9007718453046525,2.800152481795328,5.0,3.0,3.0,5.0,105.67982395861503,135.37361149678333,105.67982395861503,0.0
0.07431605929247712,0.031200973365001647,5.944517833553501,17.17305151915456,1.9379525473819994,2.899939811023547,5.0,4.0,4.0,5.0,105.67982395861503,87.74780173691475,87.74780173691475,0.0
0.01219339492685429,0.019217194410180133,5.369127516778525,36.24161073825504,1.851462492664469,3.6174267043804424,4.0,3.0,3.0,4.0,109.17661272352383,133.22147651006713,109.17661272352383,0.0
0.006666666666666666,0.20536338797814205,0.6918297566621874,4.869417133430011,0.525810639491926,1.7697553330716889,4.0,1.0,1.0,4.0,109.17661272352383,5.561246890092199,5.561246890092199,1.0
0.014129293411902066,0.019424475712749967,7.600950118764847,20.427553444180525,2.15187267608326,3.0646776379742575,3.0,7.0,3.0,7.0,135.37361149678333,298.59778332283764,135.37361149678333,0.0
0.000906911928651059,0.005834082239741287,27.027027027027028,162.16216216216216,3.3331692955853027,5.094744566152202,7.0,3.0,3.0,7.0,298.59778332283764,270.8131208131208,270.8131208131208,0.0
0.009104315973881207,0.05278152693153272,2.7472527472527464,13.736263736263735,1.3210229707666665,2.6903113767648286,7.0,2.0,2.0,7.0,298.59778332283764,27.29387431474082,27.29387431474082,0.0
0.006666666666666666,0.2972667040358736,1.12007041735634,3.3639825329355397,0.7514493038664135,1.47338506542742,7.0,1.0,1.0,7.0,298.59778332283764,4.48405295029188,4.48405295029188,1.0
0.006666666666666666,0.24145054066760668,1.5226885461303556,4.141634958592412,0.9253252161927813,1.6373711142179237,7.0,1.0,1.0,7.0,298.59778332283764,5.664323504722768,5.664323504722768,1.0
0.01309568933481977,0.01875026434590228,11.53846153846154,42.30769230769231,2.5288008433452256,3.7683302706781534,3.0,4.0,3.0,4.0,270.8131208131208,87.74780173691475,87.74780173691475,0.0
0.006666666666666666,0.03600000000000003,0.0,27.77777777777777,0.0,3.3596034843633182,3.0,1.0,1.0,3.0,270.8131208131208,27.77777777777777,27.77777777777777,1.0
0.0493625514476646,0.058713396105732465,0.6581309082206533,2.492920106896414,0.5056910090972789,1.2507380932174028,4.0,8.0,4.0,8.0,87.74780173691475,183.4635950969224,87.74780173691475,0.0
0.012406593406593445,0.06454478124745636,1.8436269169529875,8.966730914271348,1.0450803208298352,2.2992526379557154,2.0,8.0,2.0,8.0,27.29387431474082,183.4635950969224,27.29387431474082,0.0
0.08433512360355441,0.02359960190319811,3.1782065834279223,29.96594778660613,1.4298821074428414,3.4328881422408672,4.0,3.0,3.0,4.0,142.55996888540068,101.38564355559967,101.38564355559967,0.0
0.16111074815824677,0.02157267127250765,3.1782065834279223,29.96594778660613,1.4298821074428414,3.4328881422408672,4.0,3.0,3.0,4.0,142.55996888540068,99.35535381903622,99.35535381903622,0.0
0.03692065651430198,0.04910464885048696,1.9230769230769236,15.384615384615389,1.0726368022648491,2.7963428082478887,2.0,4.0,2.0,4.0,38.14102564102565,73.15926567461881,38.14102564102565,0.0
0.0513975194259476,0.06340773107280585,1.3647219379051518,10.576595018764928,0.8606604412070923,2.4489853890763453,4.0,3.0,3.0,4.0,73.15926567461881,47.83785338932147,47.83785338932147,0.0
0.006666666666666666,0.04874999999999996,2.564102564102564,20.51282051282051,1.2709122870010452,3.0686490603375596,4.0,1.0,1.0,4.0,73.15926567461881,23.076923076923073,23.076923076923073,1.0
0.027006610024138556,0.09591453990201843,2.8711056811240074,7.269395235186317,1.353540171952382,2.1125613788146516,3.0,3.0,3.0,3.0,19.758655005211942,30.347583885010508,19.758655005211942,0.0
0.01890686058500348,0.11115848550042323,1.022364217252396,5.559105431309904,0.7042672316040228,1.8808542264787804,3.0,3.0,3.0,3.0,19.325628982823858,26.76055994682235,19.325628982823858,0.0
0.01089817911557041,0.10945877414114312,1.351187017795133,3.418503155021687,0.8549203145843314,1.4858009860238026,3.0,3.0,3.0,3.0,30.347583885010508,29.22440110626475,29.22440110626475,0.0
0.015143521421919583,0.062244107563555334,3.4305317324185247,12.006861063464836,1.4885196067453481,2.565476992350443,3.0,5.0,3.0,5.0,30.347583885010508,63.93988976856806,30.347583885010508,0.0
0.003033232468015076,0.06769590722859287,0.9006019813243586,6.825615016353035,0.6421706682676265,2.0574023296767328,3.0,3.0,3.0,3.0,26.76055994682235,36.87962076332204,26.76055994682235,0.0
0.012984420706041794,0.05774502872724571,1.9421912487147268,10.510682051867931,1.07915462642765,2.443275478308113,3.0,4.0,3.0,4.0,26.76055994682235,47.40967456225766,26.76055994682235,0.0
0.007607235759409669,0.09929711967959907,1.0708246505375305,1.6447558481277895,0.7279469098464656,0.9725787541036991,3.0,5.0,3.0,5.0,29.22440110626475,63.93988976856806,29.22440110626475,0.0
0.006040487692661602,0.03936720614860026,6.680838141512298,16.094746431825083,2.038728674214421,2.8387711900959145,5.0,3.0,3.0,5.0,63.93988976856806,73.3759068940465,63.93988976856806,0.0
0.008703322757197998,0.0412351164238339,3.835284618490109,9.285425918449738,1.5759399934581473,2.330727933861459,5.0,5.0,5.0,5.0,63.93988976856806,93.5290572851217,63.93988976856806,0.0
0.007226948147123239,0.08737348844693583,2.79264603211543,7.097975331626717,1.3330639370009938,2.091614071374991,5.0,3.0,3.0,5.0,63.93988976856806,36.87962076332204,36.87962076332204,0.0
0.001382766187114013,0.05051703335255561,5.136986301369864,13.6986301369863,1.8143337912665942,2.687754301482307,2.0,3.0,2.0,3.0,28.647606056638118,73.3759068940465,28.647606056638118,0.0
0.005283900479552655,0.05864419870715337,2.1523074001392675,7.659682218142686,1.148134692665232,2.1586780265364665,2.0,5.0,2.0,5.0,28.647606056638118,93.5290572851217,28.647606056638118,0.0
0.016119083340640297,0.08541624861689605,2.5197299610154986,6.418180089379101,1.258384271046615,2.0039337561222776,5.0,3.0,3.0,5.0,339.7388315590871,41.08283721825868,41.08283721825868,0.0
0.01768500871809,0.0049333288678366505,100.0,200.00000000000003,4.61512051684126,5.303304908059076,5.0,3.0,3.0,5.0,339.7388315590871,314.8702968357016,314.8702968357016,0.0
0.04131393282573258,0.13244599659444423,0.3533818644427168,2.779937333616039,0.3026065447282147,1.3297074310856176,5.0,4.0,4.0,5.0,339.7388315590871,17.101309073912155,17.101309073912155,0.0
0.004612411742846525,0.10453499113093054,1.5255064681474244,5.308762509153039,0.9264416240580793,1.8419395414962918,5.0,4.0,4.0,5.0,339.7388315590871,19.382050902546858,19.382050902546858,0.0
0.0019643520730477245,0.028743837260732735,9.411764705882351,22.35294117647059,2.342936388517613,3.1507229366309746,3.0,5.0,3.0,5.0,73.3759068940465,93.5290572851217,73.3759068940465,0.0
0.012127257920263597,0.06987930184736452,7.232968881412952,10.765349032800671,2.1081466885706486,2.4651586887856487,5.0,3.0,3.0,5.0,93.5290572851217,36.78706392039766,36.78706392039766,0.0
0.006255084262215877,0.04627991836132825,4.518430439952437,14.74435196195006,1.7080934792682276,2.7564816953668085,3.0,4.0,3.0,4.0,36.87962076332204,47.40967456225766,36.87962076332204,0.0
0.009580745831218419,0.0932890858474488,3.351561121890985,5.732933497971423,1.4705346593147013,1.9070109324865063,3.0,3.0,3.0,3.0,36.78706392039766,314.8702968357016,36.78706392039766,0.0
0.006666666666666666,0.13961290322580644,2.541589648798521,7.162661737523106,1.2645756796843242,2.0995703091104496,3.0,1.0,1.0,3.0,36.78706392039766,9.704251386321626,9.704251386321626,1.0
0.0035688582753800077,0.06361093312556843,1.521298174442191,11.156186612576066,0.9247739174680211,2.4978382264154955,4.0,3.0,3.0,4.0,47.40967456225766,41.08283721825868,41.08283721825868,0.0
0.014942292921045664,0.14877170256060934,0.8502618481551482,2.166272224599104,0.6153271686177807,1.1525549415271485,4.0,4.0,4.0,4.0,47.40967456225766,19.382050902546858,19.382050902546858,0.0
0.006666666666666666,0.23432692307692307,1.518260155929421,4.267542059909725,0.9235682487638907,1.6615638514597202,3.0,1.0,1.0,3.0,314.8702968357016,5.785802215839146,5.785802215839146,1.0
0.01149331028703448,0.11635026424099193,1.806171947569409,4.74765197646816,1.0318212583378874,1.7487914194923289,4.0,4.0,4.0,4.0,17.101309073912155,19.382050902546858,17.101309073912155,0.0
0.03514018310870131,0.18194868446153048,1.1754196248060556,3.2206497719685925,0.777221576877179,1.4399890905952195,4.0,2.0,2.0,4.0,17.101309073912155,14.603385696780988,14.603385696780988,0.0
0.03292055629100683,0.20961439039497326,0.6553237539830459,2.3627728010581377,0.5039966114396099,1.2127658720632744,4.0,3.0,3.0,4.0,17.101309073912155,38.46793751457985,17.101309073912155,0.0
0.008992646699414374,0.22063444058029352,0.7743483476933143,2.2030755807612605,0.5734332274592695,1.1641114672144517,4.0,2.0,2.0,4.0,19.382050902546858,31.715855492020086,19.382050902546858,0.0
